started_at,runtime
2017-07-21 17:25:46.924342,843.0
2017-09-21 17:35:39.097713,987.0
2017-08-10 17:35:26.282852,46.0
2017-07-01 10:45:50.369333,644.0
2017-07-03 11:40:48.715012,774.0
2017-07-12 22:50:53.694801,805.0
2017-08-13 07:10:40.346860,774.0
2017-09-12 05:50:44.744167,893.0
2017-09-18 12:25:36.564251,212.0
2017-07-04 03:00:34.835777,235.0
2017-08-02 17:15:53.291207,531.0
2017-07-21 05:35:33.311861,337.0
2017-09-13 14:05:38.644878,883.0
2017-08-03 22:20:54.933714,933.0
2017-09-29 12:10:47.549618,1036.0
2017-07-13 21:40:38.695690,438.0
2017-07-13 10:05:30.159719,757.0
2017-08-01 13:31:13.971650,77.0
2017-07-16 19:05:46.328172,943.0
2017-07-09 05:00:37.304236,39.0
2017-09-06 17:15:29.054777,139.0
2017-09-20 14:16:08.578149,971.0
2017-08-23 13:20:46.249427,1174.0
2017-08-14 07:10:24.352779,37.0
2017-07-13 07:05:48.419179,103.0
2017-07-30 22:20:55.708993,515.0
2017-09-29 10:05:39.209817,246.0
2017-07-06 13:51:01.482647,1110.0
2017-07-12 16:30:45.479648,343.0
2017-07-04 11:20:54.512827,274.0
2017-07-17 11:10:47.676702,429.0
2017-07-27 13:35:36.019414,1143.0
2017-08-16 23:10:48.429718,990.0
2017-07-27 08:55:37.341965,844.0
2017-09-25 10:25:38.256102,25.0
2017-07-18 08:25:35.691741,2296.0
2017-09-18 16:05:27.177995,52.0
2017-08-17 02:30:52.955276,861.0
2017-09-29 11:10:23.683687,5.0
2017-07-31 03:10:45.635392,185.0
2017-08-14 07:37:12.641989,85.0
2017-08-29 12:20:27.763260,65.0
2017-07-13 21:40:33.704554,341.0
2017-07-10 19:30:48.237231,231.0
2017-08-24 09:15:37.495936,422.0
2017-07-24 09:22:17.400259,1131.0
2017-07-19 14:04:54.057717,2106.0
2017-09-25 14:01:16.800001,575.0
2017-09-25 09:25:41.625528,156.0
2017-07-28 19:45:28.540635,46.0
2017-08-23 21:00:47.219630,61.0
2017-07-05 16:16:19.532184,57.0
2017-07-11 15:01:01.468298,631.0
2017-07-03 13:35:33.489768,64.0
2017-08-01 11:01:07.679120,116.0
2017-08-09 17:05:41.112937,1044.0
2017-07-01 18:07:57.538517,220.0
2017-07-21 09:51:44.394410,174.0
2017-07-20 11:20:42.166433,30.0
2017-07-06 22:00:45.360999,329.0
2017-07-31 15:05:56.587913,1160.0
2017-07-01 17:41:32.256712,1246.0
2017-07-12 21:41:11.747854,967.0
2017-07-07 03:12:21.443984,1176.0
2017-08-16 13:50:44.865919,782.0
2017-09-08 12:00:21.923903,64.0
2017-07-30 09:35:39.911445,713.0
2017-08-15 09:30:29.449494,89.0
2017-07-20 08:50:54.366962,916.0
2017-09-26 09:45:36.705366,126.0
2017-09-26 09:05:49.458115,511.0
2017-09-20 17:06:09.938123,630.0
2017-07-14 15:55:42.660309,128.0
2017-07-20 08:20:42.663421,159.0
2017-09-04 13:05:34.336837,719.0
2017-07-24 07:21:03.754732,292.0
2017-07-06 12:25:41.671470,59.0
2017-07-21 09:05:54.755517,606.0
2017-08-13 21:10:35.452894,1373.0
2017-08-15 15:05:56.023652,132.0
2017-08-01 15:45:38.068376,859.0
2017-09-19 21:35:33.305318,798.0
2017-09-29 18:35:40.230744,274.0
2017-07-26 18:05:27.127668,2462.0
2017-07-02 11:10:33.199776,242.0
2017-09-18 13:05:33.051446,520.0
2017-07-28 12:00:56.679808,271.0
2017-07-18 15:26:02.888943,397.0
2017-07-24 06:05:58.464131,1415.0
2017-08-02 13:40:52.754005,855.0
2017-08-30 05:10:38.732595,120.0
2017-09-14 06:45:33.908037,428.0
2017-07-23 14:15:39.254309,419.0
2017-07-10 21:10:45.340787,241.0
2017-08-08 00:35:37.238670,92.0
2017-09-23 08:50:46.517381,894.0
2017-07-06 11:11:15.127392,44.0
2017-09-12 14:15:23.088946,20.0
2017-07-30 10:45:42.642469,924.0
2017-07-04 00:50:36.092212,112.0
2017-08-04 14:35:46.285901,2093.0
2017-08-17 13:45:28.682017,289.0
2017-08-22 13:31:20.157305,851.0
2017-08-21 18:00:29.110996,27.0
2017-07-06 03:50:45.678954,122.0
2017-07-19 21:51:02.739703,255.0
2017-07-21 20:50:54.812862,1100.0
2017-07-31 14:45:57.160139,153.0
2017-08-17 06:50:45.285358,76.0
2017-08-02 07:45:32.972835,58.0
2017-08-02 08:20:46.961357,174.0
2017-07-27 07:41:15.371912,228.0
2017-09-14 14:21:13.923494,896.0
2017-08-11 18:25:41.486272,903.0
2017-07-27 12:01:14.207634,121.0
2017-07-17 23:50:47.036679,1228.0
2017-07-20 07:05:58.563987,220.0
2017-08-18 11:45:21.710559,62.0
2017-08-30 20:00:37.392392,62.0
2017-08-10 22:10:39.105108,104.0
2017-07-19 07:50:32.113317,218.0
2017-07-23 23:10:33.066314,333.0
2017-08-18 08:00:43.322724,305.0
2017-08-15 10:45:31.710360,661.0
2017-07-27 19:40:48.224162,433.0
2017-08-03 03:12:42.892820,887.0
2017-09-13 17:40:33.152570,40.0
2017-07-25 18:00:58.161067,1303.0
2017-08-23 16:05:30.212707,433.0
2017-09-10 18:50:46.632293,15.0
2017-07-26 11:55:25.313078,530.0
2017-07-24 04:55:49.780546,135.0
2017-07-13 05:50:48.432227,383.0
2017-07-19 21:10:58.100348,1016.0
2017-07-25 17:31:28.510801,492.0
2017-07-31 04:45:32.926686,173.0
2017-08-21 18:10:28.698647,5.0
2017-08-21 22:20:50.126315,872.0
2017-08-10 15:50:36.770065,464.0
2017-07-03 15:40:41.903997,801.0
2017-07-07 15:20:46.283422,49.0
2017-08-07 10:50:38.518907,907.0
2017-08-24 15:00:46.456181,568.0
2017-08-12 11:45:30.902515,342.0
2017-09-28 23:05:25.253830,154.0
2017-09-11 13:41:00.800359,462.0
2017-07-26 22:45:47.544194,3014.0
2017-07-25 10:16:57.196623,738.0
2017-07-11 11:10:47.798467,439.0
2017-07-05 08:45:36.467067,46.0
2017-08-02 23:10:38.453250,1015.0
2017-08-21 10:05:57.474004,417.0
2017-09-19 16:46:01.155058,39.0
2017-07-14 03:30:37.273120,61.0
2017-08-02 21:05:41.204533,1017.0
2017-07-04 06:30:47.683705,30.0
2017-07-07 23:25:44.275633,332.0
2017-09-18 13:01:01.707964,29.0
2017-09-28 06:50:24.397843,160.0
2017-07-26 21:10:48.701311,193.0
2017-07-19 06:20:43.141934,337.0
2017-07-27 07:40:41.407477,222.0
2017-09-22 09:20:39.396646,181.0
2017-07-21 10:06:23.158431,1334.0
2017-08-08 13:06:08.709740,545.0
2017-07-20 06:45:52.542283,171.0
2017-07-03 17:50:32.730935,15.0
2017-07-24 15:20:52.655025,295.0
2017-09-14 19:05:56.944607,217.0
2017-07-17 08:50:33.567592,148.0
2017-08-17 04:15:40.387027,675.0
2017-08-11 20:01:11.840815,764.0
2017-07-28 01:01:25.172106,806.0
2017-08-22 20:05:37.541895,848.0
2017-07-28 21:41:06.070985,86.0
2017-09-21 06:10:48.018095,409.0
2017-07-19 09:35:25.576348,134.0
2017-07-21 10:11:25.454218,419.0
2017-07-25 11:21:11.763022,533.0
2017-07-24 07:40:39.263767,108.0
2017-09-29 13:55:30.467479,104.0
2017-09-25 05:51:28.612481,1220.0
2017-07-31 18:40:51.502850,361.0
2017-07-06 15:55:52.508807,2153.0
2017-08-04 09:00:42.750053,91.0
2017-08-07 13:05:47.798944,1050.0
2017-07-18 01:31:14.527749,1058.0
2017-07-28 12:46:02.017009,1127.0
2017-07-17 11:20:46.374182,2417.0
2017-08-09 11:55:27.816899,27.0
2017-08-07 04:35:29.470778,228.0
2017-07-26 15:05:38.515544,641.0
2017-08-18 08:30:27.730778,39.0
2017-09-01 16:25:32.468048,64.0
2017-09-06 06:46:02.876477,999.0
2017-07-24 14:10:45.750454,774.0
2017-08-06 17:15:46.487219,690.0
2017-08-31 11:55:22.729424,51.0
2017-07-13 17:25:49.500701,211.0
2017-07-01 20:16:17.319667,203.0
2017-07-19 19:46:37.575850,1025.0
2017-07-17 16:10:47.430059,3031.0
2017-07-27 10:15:43.666059,897.0
2017-07-21 12:45:43.563817,526.0
2017-07-26 19:05:28.524517,43.0
2017-07-24 09:55:45.570197,1087.0
2017-09-21 18:00:42.838149,65.0
2017-08-14 15:05:47.677660,961.0
2017-09-07 13:20:38.398270,721.0
2017-09-19 03:20:35.647835,90.0
2017-09-14 06:45:30.718349,259.0
2017-08-24 14:55:37.790003,660.0
2017-07-01 21:51:58.045495,325.0
2017-07-25 10:41:14.604260,522.0
2017-07-31 02:50:39.493288,172.0
2017-08-02 03:08:54.544246,160.0
2017-08-03 09:05:59.063887,151.0
2017-07-04 00:15:35.465672,1789.0
2017-09-01 07:20:47.423839,452.0
2017-08-07 05:15:32.441134,120.0
2017-07-31 18:50:58.569430,1008.0
2017-08-02 14:55:31.092504,83.0
2017-07-14 11:10:43.217207,466.0
2017-09-20 10:15:39.764984,157.0
2017-08-29 15:55:30.075203,426.0
2017-09-14 04:15:27.076234,131.0
2017-09-02 04:15:29.198273,276.0
2017-09-29 03:06:22.467459,211.0
2017-09-21 20:05:42.615453,1011.0
2017-09-28 15:50:48.150361,785.0
2017-07-14 06:30:34.136814,28.0
2017-08-21 09:05:31.778991,72.0
2017-07-11 12:00:49.193044,158.0
2017-07-26 16:35:35.873455,439.0
2017-08-12 06:10:39.749388,393.0
2017-07-18 11:01:21.793364,1161.0
2017-08-09 21:30:41.125404,47.0
2017-07-10 16:05:46.106410,110.0
2017-09-18 02:20:26.070067,21.0
2017-07-12 15:40:56.945471,66.0
2017-09-11 09:25:25.749182,21.0
2017-07-11 15:12:52.954951,842.0
2017-07-30 17:41:03.581235,660.0
2017-07-14 10:20:37.167443,80.0
2017-08-17 01:22:37.357072,347.0
2017-08-31 03:20:57.006991,895.0
2017-09-20 08:50:27.297389,41.0
2017-07-19 16:10:33.811526,61.0
2017-07-20 05:10:36.438916,59.0
2017-09-27 14:20:28.715201,28.0
2017-07-02 18:35:21.869718,66.0
2017-08-29 15:05:27.638186,143.0
2017-07-07 02:45:44.051402,124.0
2017-07-18 18:20:47.859668,470.0
2017-07-04 09:00:45.932859,479.0
2017-08-11 04:55:48.719911,805.0
2017-08-09 10:40:45.234442,320.0
2017-08-02 23:10:31.631700,430.0
2017-09-08 04:40:28.713477,23.0
2017-07-10 15:20:51.306625,204.0
2017-08-04 08:20:42.162012,207.0
2017-09-27 10:20:36.602272,21.0
2017-09-27 14:05:40.274015,379.0
2017-07-03 17:05:34.663464,78.0
2017-08-16 07:25:41.262426,900.0
2017-09-25 15:25:36.856257,330.0
2017-09-29 12:01:51.936079,552.0
2017-07-11 21:25:37.254093,142.0
2017-09-30 04:10:37.455700,109.0
2017-09-22 15:05:44.249342,713.0
2017-07-21 06:01:00.141319,121.0
2017-08-01 08:40:32.759775,92.0
2017-07-11 18:30:50.087901,1039.0
2017-08-15 15:25:34.171218,327.0
2017-07-06 06:40:38.477855,283.0
2017-07-04 06:30:47.683705,30.0
2017-09-05 19:50:28.349470,295.0
2017-07-25 15:36:04.024516,17.0
2017-07-31 21:10:37.830595,513.0
2017-07-31 17:25:40.045429,887.0
2017-07-18 11:20:45.238985,972.0
2017-08-03 07:05:57.860818,84.0
2017-07-10 07:01:01.297128,952.0
2017-08-13 21:10:35.301030,1728.0
2017-09-15 07:45:38.755906,768.0
2017-07-26 13:05:22.669350,74.0
2017-07-16 16:05:36.980836,422.0
2017-07-16 07:05:37.581715,757.0
2017-09-12 04:25:25.283592,35.0
2017-07-12 14:10:53.034473,957.0
2017-09-21 06:25:28.050056,115.0
2017-08-01 07:30:57.037168,86.0
2017-09-29 22:30:43.767200,821.0
2017-09-29 06:25:35.393241,216.0
2017-07-03 14:05:54.562317,390.0
2017-09-18 09:00:28.386155,40.0
2017-09-13 09:50:33.878652,118.0
2017-07-19 07:35:57.212343,567.0
2017-07-24 04:55:49.780546,135.0
2017-09-19 15:05:42.370687,311.0
2017-07-24 11:30:47.779222,140.0
2017-09-27 09:40:57.785399,947.0
2017-08-08 21:35:46.750994,838.0
2017-08-02 21:00:32.917798,89.0
2017-07-20 22:05:51.323552,778.0
2017-09-21 06:06:05.082035,176.0
2017-08-03 06:35:25.775351,36.0
2017-09-18 09:55:52.310582,51.0
2017-08-16 14:45:27.864608,268.0
2017-07-26 09:35:24.579677,134.0
2017-07-09 07:55:47.546270,656.0
2017-08-11 12:30:45.529093,713.0
2017-09-03 15:16:06.419286,312.0
2017-07-16 16:45:12.056579,54.0
2017-07-29 09:50:50.034066,746.0
2017-08-15 18:15:28.735249,83.0
2017-09-24 01:50:22.671233,61.0
2017-08-24 10:55:28.514305,226.0
2017-07-20 19:05:53.373242,278.0
2017-09-20 02:30:34.093314,256.0
2017-09-01 11:30:39.137783,375.0
2017-08-02 09:20:53.870002,256.0
2017-08-24 09:15:43.720657,851.0
2017-07-14 15:05:49.767077,240.0
2017-09-29 10:10:27.249811,109.0
2017-08-11 10:35:25.466801,39.0
2017-09-08 09:50:36.634497,831.0
2017-07-02 14:35:26.065372,53.0
2017-07-13 20:30:33.335444,48.0
2017-08-01 21:25:46.614377,168.0
2017-08-01 11:05:38.277309,326.0
2017-07-24 08:12:40.313861,215.0
2017-07-05 23:05:54.624676,963.0
2017-07-05 22:55:29.438929,979.0
2017-08-03 22:10:34.304965,355.0
2017-07-26 05:10:44.697906,800.0
2017-08-24 23:05:41.993060,1039.0
2017-08-04 19:10:37.895446,458.0
2017-09-27 17:05:41.257307,376.0
2017-07-25 07:16:27.699849,552.0
2017-07-15 23:05:38.828853,399.0
2017-09-03 22:21:09.206430,593.0
2017-08-01 15:05:48.201110,109.0
2017-09-25 14:55:38.976228,208.0
2017-07-13 02:15:30.864938,45.0
2017-07-21 10:11:25.454218,419.0
2017-08-03 17:10:36.815017,1329.0
2017-09-25 12:40:51.428099,860.0
2017-07-10 07:51:03.487909,1037.0
2017-07-21 09:40:47.452992,525.0
2017-07-18 08:20:34.948077,74.0
2017-07-31 15:10:35.194924,267.0
2017-08-21 08:00:32.401949,22.0
2017-08-03 09:11:25.168406,1253.0
2017-07-07 01:41:18.420497,212.0
2017-09-15 04:40:41.562523,153.0
2017-07-01 17:13:32.061312,187.0
2017-07-31 06:40:29.183780,28.0
2017-08-07 11:20:54.301319,367.0
2017-08-01 14:21:07.686674,244.0
2017-07-01 08:20:44.281871,288.0
2017-07-06 07:35:34.852405,229.0
2017-08-09 09:25:37.367311,33.0
2017-07-17 15:51:19.556281,210.0
2017-08-06 08:10:27.288186,17.0
2017-09-13 09:40:26.585105,276.0
2017-08-10 23:00:40.178979,36.0
2017-09-05 07:30:30.629106,88.0
2017-07-17 07:15:48.893492,110.0
2017-09-27 07:05:43.111464,532.0
2017-07-25 11:06:33.917737,169.0
2017-08-07 12:45:38.575665,27.0
2017-09-26 15:16:13.908640,66.0
2017-07-19 11:31:38.237096,913.0
2017-07-10 15:05:40.400395,310.0
2017-09-20 19:05:51.929015,589.0
2017-09-19 16:40:34.272142,278.0
2017-09-12 09:10:32.221074,101.0
2017-07-06 12:55:40.601152,457.0
2017-08-21 19:05:31.543718,8.0
2017-08-23 08:45:20.728887,88.0
2017-09-20 11:45:25.589960,45.0
2017-08-24 18:01:07.188753,60.0
2017-08-30 05:40:30.644810,119.0
2017-07-13 04:06:04.016073,155.0
2017-08-07 17:15:36.720746,912.0
2017-09-29 04:45:33.894302,223.0
2017-09-09 19:05:40.265480,352.0
2017-07-17 16:06:20.056634,1533.0
2017-09-21 20:45:25.384030,23.0
2017-07-28 16:10:48.198063,473.0
2017-07-18 20:25:35.147054,639.0
2017-08-14 07:05:25.974074,158.0
2017-07-13 11:25:59.914629,113.0
2017-07-04 23:25:42.817064,399.0
2017-07-06 05:16:13.762906,801.0
2017-07-08 02:05:45.846760,261.0
2017-07-13 18:10:46.664604,56.0
2017-08-31 03:21:01.835123,1128.0
2017-07-06 22:20:35.298778,266.0
2017-07-24 18:55:46.383751,26.0
2017-09-29 17:05:58.586455,992.0
2017-07-17 22:25:52.918389,804.0
2017-08-02 09:05:37.764525,239.0
2017-07-26 05:21:02.820384,87.0
2017-09-22 21:25:36.702348,409.0
2017-08-01 18:10:52.327971,441.0
2017-09-30 14:20:38.394990,434.0
2017-07-07 15:45:33.175749,302.0
2017-08-10 09:40:32.394139,412.0
2017-07-27 13:10:36.047594,305.0
2017-07-26 08:50:39.907756,428.0
2017-08-08 18:45:56.009146,1074.0
2017-07-15 04:05:35.681346,884.0
2017-07-17 07:05:41.218728,859.0
2017-07-07 19:05:33.753531,168.0
2017-07-14 20:30:33.761759,707.0
2017-07-10 10:55:43.135183,334.0
2017-07-12 20:15:31.959641,435.0
2017-08-14 11:25:42.999203,573.0
2017-08-11 14:35:55.547850,21.0
2017-08-08 17:55:41.413397,908.0
2017-09-20 12:25:43.929308,802.0
2017-08-04 12:45:38.451014,185.0
2017-09-29 23:15:41.446122,950.0
2017-07-03 07:25:53.435112,166.0
2017-08-22 15:45:23.770240,28.0
2017-07-17 03:40:28.475623,351.0
2017-07-27 09:55:38.697357,11.0
2017-08-13 02:10:37.245736,299.0
2017-08-02 19:20:48.556048,1022.0
2017-07-31 14:20:36.175646,277.0
2017-09-29 10:35:55.195372,124.0
2017-09-02 15:10:42.974255,818.0
2017-07-25 00:31:11.995714,866.0
2017-07-24 22:31:01.865176,1373.0
2017-07-09 14:20:47.216648,359.0
2017-08-07 06:41:33.254100,37.0
2017-08-12 15:20:43.195312,368.0
2017-08-10 15:15:28.410029,370.0
2017-09-28 15:05:41.464053,865.0
2017-08-10 13:35:48.387522,809.0
2017-09-09 17:55:37.990866,765.0
2017-08-21 07:25:29.183989,329.0
2017-07-18 19:26:48.582540,1207.0
2017-08-01 14:10:37.081751,67.0
2017-09-05 19:15:32.598015,848.0
2017-07-04 09:10:46.074029,1994.0
2017-07-11 10:45:33.676187,801.0
2017-07-24 21:50:40.709117,426.0
2017-07-21 19:41:48.321261,1146.0
2017-08-02 02:41:01.716918,1145.0
2017-07-05 18:51:02.880132,197.0
2017-07-07 12:35:51.019929,442.0
2017-08-09 19:15:41.961921,1144.0
2017-07-03 08:00:37.880470,891.0
2017-07-03 01:25:46.285575,80.0
2017-07-06 16:20:37.362313,48.0
2017-07-12 19:30:29.318007,212.0
2017-07-31 18:45:37.465409,784.0
2017-07-05 17:06:21.820867,403.0
2017-09-01 05:05:28.370910,233.0
2017-07-31 11:15:45.327644,1075.0
2017-08-10 09:20:38.324938,866.0
2017-07-08 02:40:32.323222,24.0
2017-09-21 21:25:43.139980,149.0
2017-07-12 03:06:02.520171,63.0
2017-08-02 17:06:09.508894,2422.0
2017-07-16 06:45:40.866840,364.0
2017-07-19 07:40:48.110607,157.0
2017-08-01 23:00:51.864781,517.0
2017-09-28 21:15:33.967206,51.0
2017-08-17 06:50:50.144088,230.0
2017-09-29 12:01:14.863519,1011.0
2017-07-05 22:10:55.254839,138.0
2017-08-07 11:30:43.515255,900.0
2017-09-29 17:55:33.914796,466.0
2017-07-17 15:11:01.132280,5756.0
2017-07-19 07:30:36.176368,158.0
2017-09-21 16:16:45.560033,503.0
2017-09-29 15:50:58.155931,369.0
2017-07-11 19:05:45.526467,2318.0
2017-09-13 05:30:23.116249,59.0
2017-07-19 05:50:41.708304,958.0
2017-08-11 01:45:52.904164,67.0
2017-07-11 11:10:38.778536,865.0
2017-07-15 03:30:27.015590,223.0
2017-07-06 09:10:45.726500,432.0
2017-07-25 08:21:01.290088,1011.0
2017-09-26 15:16:05.485940,104.0
2017-08-07 21:50:38.207017,164.0
2017-07-10 12:55:41.409176,2195.0
2017-08-24 05:00:39.222606,185.0
2017-09-04 07:25:21.350278,32.0
2017-09-19 07:50:37.993135,881.0
2017-07-06 11:05:31.198379,525.0
2017-08-15 10:55:38.508235,315.0
2017-07-12 08:55:28.643545,82.0
2017-07-26 19:51:41.566794,646.0
2017-07-21 12:30:43.050052,403.0
2017-08-21 21:55:25.893314,184.0
2017-09-19 08:45:40.924161,811.0
2017-09-24 11:25:29.172696,30.0
2017-09-27 11:15:41.193573,399.0
2017-09-25 14:55:27.803068,63.0
2017-07-20 08:51:45.982911,72.0
2017-09-19 19:30:48.510565,1141.0
2017-09-26 12:40:46.759265,861.0
2017-08-03 16:05:56.949911,36.0
2017-07-11 03:15:44.281753,345.0
2017-07-15 12:45:40.503309,746.0
2017-07-11 14:16:00.093932,1000.0
2017-07-21 12:11:30.500292,148.0
2017-07-27 03:36:12.839698,1304.0
2017-09-14 08:45:32.067287,322.0
2017-08-12 01:35:40.507978,786.0
2017-08-10 19:05:48.027237,411.0
2017-07-12 09:46:22.492201,329.0
2017-08-21 03:45:52.264377,533.0
2017-09-20 13:31:27.125977,787.0
2017-08-02 17:21:35.094019,376.0
2017-08-09 21:55:28.815001,192.0
2017-07-29 19:45:43.273582,193.0
2017-07-27 09:45:45.705661,476.0
2017-07-17 13:20:53.179801,3024.0
2017-08-09 14:20:37.421134,885.0
2017-09-19 06:36:18.749417,951.0
2017-08-02 09:21:00.402621,1365.0
2017-07-31 14:15:40.122875,841.0
2017-08-26 13:20:31.731211,320.0
2017-07-21 00:55:51.748961,896.0
2017-07-07 23:45:31.686217,253.0
2017-07-02 01:07:22.574987,953.0
2017-07-31 05:10:57.268672,200.0
2017-07-04 18:15:25.648812,168.0
2017-07-04 07:10:30.607308,385.0
2017-07-12 19:40:34.485712,106.0
2017-08-25 15:05:45.367686,531.0
2017-07-11 19:11:40.217784,159.0
2017-08-01 15:11:04.643221,4.0
2017-09-21 22:20:59.846560,417.0
2017-09-20 19:15:30.141285,68.0
2017-08-24 16:35:27.096231,184.0
2017-07-27 01:05:40.497423,2037.0
2017-07-26 15:35:29.262906,184.0
2017-07-18 14:46:18.980054,513.0
2017-07-16 14:00:38.839928,1061.0
2017-08-12 18:10:39.256551,505.0
2017-08-20 16:30:42.939584,457.0
2017-07-02 14:35:38.319762,197.0
2017-08-04 11:00:45.825148,113.0
2017-07-25 11:31:03.180970,909.0
2017-08-22 15:15:26.931555,307.0
2017-07-21 11:21:33.269337,177.0
2017-09-27 10:05:50.971614,1116.0
2017-07-06 14:00:59.518712,480.0
2017-08-29 14:40:40.482088,1011.0
2017-07-17 07:11:39.511819,1297.0
2017-07-31 14:45:45.457301,342.0
2017-07-19 22:21:02.999133,700.0
2017-07-20 12:06:06.168553,515.0
2017-07-03 15:45:46.774398,51.0
2017-09-11 14:45:24.708697,39.0
2017-07-10 08:40:38.738328,98.0
2017-09-01 09:31:05.732287,65.0
2017-08-01 13:25:41.937822,949.0
2017-07-14 17:20:32.204881,220.0
2017-07-02 20:25:32.964755,814.0
2017-09-09 17:55:41.067644,710.0
2017-07-11 13:50:36.097369,78.0
2017-07-31 04:10:33.738825,284.0
2017-07-04 12:35:24.236692,57.0
2017-07-14 20:15:44.093811,881.0
2017-09-26 11:25:36.830848,438.0
2017-08-04 19:10:49.859730,977.0
2017-09-26 09:20:48.413837,484.0
2017-09-29 13:10:50.890763,1151.0
2017-08-02 10:35:32.038577,22.0
2017-07-06 12:25:44.366301,45.0
2017-07-18 11:20:49.318993,1682.0
2017-08-01 22:20:33.337521,59.0
2017-09-11 08:55:30.134728,29.0
2017-08-14 20:35:39.622402,725.0
2017-07-27 07:16:06.697509,959.0
2017-07-19 02:45:44.318266,307.0
2017-07-21 14:36:03.358254,944.0
2017-07-17 06:30:34.792700,1297.0
2017-08-15 17:50:51.607135,252.0
2017-07-20 21:55:33.734634,832.0
2017-08-22 21:05:51.914390,595.0
2017-07-19 22:25:51.011274,807.0
2017-08-05 18:20:41.036622,760.0
2017-08-22 10:00:42.863856,206.0
2017-08-20 13:55:47.198773,931.0
2017-08-04 07:05:30.190331,76.0
2017-07-17 03:40:45.505790,861.0
2017-08-30 14:50:36.389001,775.0
2017-07-22 18:40:33.612342,75.0
2017-09-18 10:40:40.346124,64.0
2017-07-04 21:45:34.920771,148.0
2017-07-07 17:05:37.575610,776.0
2017-09-27 06:40:25.190474,83.0
2017-07-17 11:05:46.477425,403.0
2017-09-02 21:10:39.049379,1073.0
2017-07-17 13:20:39.054787,395.0
2017-09-04 19:05:32.843697,865.0
2017-08-20 13:55:48.449295,784.0
2017-07-09 19:25:29.080408,808.0
2017-09-10 06:55:39.760066,762.0
2017-08-01 21:00:55.591931,89.0
2017-07-11 15:09:03.201152,1047.0
2017-08-03 14:55:35.319635,770.0
2017-07-14 13:50:33.370195,153.0
2017-08-07 09:05:38.508053,198.0
2017-09-11 15:55:33.825227,581.0
2017-09-20 17:06:00.099448,1311.0
2017-08-14 09:05:26.289111,640.0
2017-07-06 11:00:56.446648,253.0
2017-09-28 16:45:37.904229,219.0
2017-07-24 17:15:35.255354,1130.0
2017-07-19 11:01:10.579112,320.0
2017-07-13 16:25:42.925676,881.0
2017-07-25 09:05:40.127605,289.0
2017-07-10 11:51:13.507634,61.0
2017-07-14 09:05:51.990762,760.0
2017-08-04 09:40:47.407803,1084.0
2017-07-18 21:00:45.315125,719.0
2017-08-28 15:05:39.082363,812.0
2017-07-11 12:40:50.355391,273.0
2017-08-04 14:50:40.806852,601.0
2017-07-07 05:55:53.867062,881.0
2017-09-02 04:35:31.418480,373.0
2017-07-18 13:50:55.854822,445.0
2017-09-20 18:41:16.045389,376.0
2017-07-10 20:10:43.481303,2947.0
2017-07-27 11:05:35.798513,203.0
2017-07-29 01:10:48.892236,175.0
2017-09-21 12:15:24.847498,22.0
2017-07-21 18:02:51.299752,146.0
2017-07-28 12:30:35.598504,105.0
2017-07-19 00:05:45.556403,478.0
2017-09-05 09:15:50.996309,414.0
2017-07-13 13:10:35.014784,209.0
2017-08-01 19:31:58.170765,78.0
2017-08-10 18:35:49.407684,788.0
2017-08-11 03:08:11.960748,1131.0
2017-07-24 18:00:58.028209,61.0
2017-08-20 13:05:35.998343,904.0
2017-08-29 12:15:25.231229,19.0
2017-09-20 23:05:32.453515,198.0
2017-07-11 03:06:42.204468,1251.0
2017-07-05 14:20:40.556467,938.0
2017-07-11 06:10:51.888878,461.0
2017-07-10 17:05:36.652463,818.0
2017-07-11 21:10:55.105287,498.0
2017-07-03 16:35:30.173084,151.0
2017-08-14 10:13:03.099666,247.0
2017-07-16 19:05:35.326415,407.0
2017-08-28 23:05:39.613520,126.0
2017-07-07 16:35:29.737818,779.0
2017-07-06 15:55:45.910251,691.0
2017-07-17 01:30:36.212181,218.0
2017-07-12 10:30:57.043320,852.0
2017-07-27 14:35:52.537269,1048.0
2017-07-24 23:05:51.949326,884.0
2017-07-18 14:45:49.629737,918.0
2017-07-03 19:56:37.300632,156.0
2017-07-06 05:50:50.365804,949.0
2017-09-22 10:25:30.187663,115.0
2017-07-05 21:25:25.907975,53.0
2017-07-19 15:05:41.637763,1007.0
2017-07-27 12:10:48.142428,218.0
2017-08-15 03:00:46.742056,205.0
2017-08-17 07:25:37.754131,246.0
2017-08-10 12:35:33.460124,314.0
2017-07-21 05:35:45.357295,337.0
2017-07-18 17:25:46.453322,1007.0
2017-09-22 11:05:44.666159,197.0
2017-09-16 15:05:25.942745,167.0
2017-07-21 12:21:29.714802,708.0
2017-07-11 15:15:58.466726,56.0
2017-07-27 12:40:59.930934,54.0
2017-07-13 13:25:35.750242,366.0
2017-08-27 07:10:35.228799,325.0
2017-07-05 11:15:50.454941,984.0
2017-07-24 06:30:37.384843,179.0
2017-07-31 08:15:45.912339,960.0
2017-07-04 03:05:41.605222,423.0
2017-07-15 09:05:29.153354,495.0
2017-09-18 11:15:53.886690,296.0
2017-07-20 21:37:13.117827,111.0
2017-09-26 07:05:48.206688,241.0
2017-09-27 06:45:22.129819,31.0
2017-07-13 05:10:36.419192,384.0
2017-07-03 17:35:33.233234,307.0
